correct_spelling,wrong_spelling,symspell_correction,bert_correction,lstm_cnn_correction
catalogues,calogues,calories,catalogues,colleagues
catalogues,catalodges,catalogues,catalogues,catalodges
catalogues,catalog,catalogue,catalog,catalog
catalogues,cataloge,catalogue,catalogue,catalogue
catalogues,catalogeds,catalogues,catalogeds,catalogeds
catalogues,cataloges,catalogues,catalogues,catalogues
catalogues,catalogh,catalogue,catalog,catalogh
catalogues,catalogue's,catalogues,catalogue ' s,catalogue 's
catalogues,catalogueds,catalogues,catalogueds,catalogueds
catalogues,catalogus,catalogue,catalogue,catalogus
catalogues,cataloug,catalogue,cataloug,cataloug
catalogues,catalue,catalogue,catalogue,catalue
catalogues,cataluges,catalogues,catalogues,catalogues
catalogues,catelogs,catelogs,catelogs,catelogs
catalogues,catloges,catalogues,catalogues,catloges
catalogues,catlogue,catalogue,catalogue,catalogue
catalogues,catloguegu,catloguegu,catalogue,catloguegu
catalogues,catogloges,catogloges,catalogues,catalogues
catalogues,catolges,catolges,catalogues,catolges
catalogues,catolgue,catalogue,catalogue,catalogue
catalogues,catolgues,catalogues,catalogues,catalogues
catalogues,catologe,catalogue,catalogue,catologe
catalogues,catologes,catalogues,catalogues,catalogues
catalogues,catologs,cytology,catologs,catologs
catalogues,catologue,catalogue,catalogue,catalogue
catalogues,catologues,catalogues,catalogues,catalogues
catalogues,cattalogues,catalogues,cattalogues,catalogues
catalogues,cotologues,catalogues,cotologues,cotologues
cataloguing,catakoguing,cataloguing,catakoguing,catakoguing
cataloguing,catalguing,cataloguing,catalguing,calculating
cataloguing,cataloguin,cataloguing,cataloguin,cataloguin
catarrh,catar,qatar,star,water
catch,cach,each,each,cash
categories,catagoris,categories,categories,categories
category,catagorey,category,category,category
cattle,catle,cable,cattle,cattle
caught,caght,caught,caught,caught
caught,calhat,chat,chat,calhat
caught,cargt,cart,caught,caught
caught,cathe,cache,caught,cattle
caught,caugh,caught,caught,caught
caught,caugt,caught,caught,caught
caught,caute,cause,caught,court
caught,cauth,auth,cough,caught
caught,coaght,coast,caught,caught
caught,cought,bought,caught,bought
caught,cougt,court,caught,court
caught,couht,court,caught,court
caught,coult,could,could,could
caught,cout,out,count,count
cause,couse,house,caused,cause
caused,cas,as,caused,was
causes,cases,cases,cases,cases
causing,corsing,corning,causing,causing
caution,causion,caution,caution,caution
caution,cortion,portion,caution,caution
cave,kave,have,have,have
cease,ceace,peace,cease,peace
cease,ceaice,choice,creative,ceaice
cease,ceas,peas,cease,cease
cease,ceased,ceased,ceased,ceased
cease,ceases,ceases,ceases,ceases
cease,ceast,east,cease,least
cease,ceause,cause,because,cause
cease,ceaze,cease,cease,cease
cease,ceese,cheese,cheese,cheese
cease,ceice,click,choice,rice
cease,ceise,cease,cease,close
cease,ceses,cases,cases,cases
cease,ciece,piece,cease,niece
cease,ciese,these,these,cheese
cease,cieze,size,ceased,cieze
cease,cize,size,size,size
cease,sasse,sassy,sasse,safe
cease,sceace,science,schemes,science
cease,scease,cease,scenes,cease
cease,sceise,sense,scenes,science
cease,sces,sees,faces,ice
cease,seacuse,because,excuse,success
cease,sease,sense,season,cease
cease,seased,sealed,seized,seized
cease,seast,east,season,seat
cease,secce,lecce,second,space
cease,sece,see,face,face
cease,seice,spice,twice,service
ceased,ceace,peace,cease,peace
ceased,ceaced,ceased,placed,ceased
ceased,ceaset,cease,ceased,cease
ceased,ceast,east,cease,least
ceased,ceasted,ceased,crested,crested
ceased,ceeced,needed,proceeds,creed
ceased,ceiced,priced,voiced,seized
ceased,ceised,ceased,seized,seized
ceased,cesed,ceased,seized,seized
ceased,cieced,pieced,voiced,cieced
ceased,sceace,science,schemes,science
ceased,sceaced,sealed,seized,seized
ceased,scead,stead,ceased,speed
ceased,scease,cease,scenes,cease
ceased,sceased,ceased,seized,seized
ceased,sceesed,seemed,seized,seized
ceased,scesed,speed,seized,seized
ceased,sciesed,screwed,seized,sciesed
ceased,seased,sealed,seized,seized
ceased,seast,east,season,seat
ceased,seceaded,seceded,deceased,succeeded
ceased,seced,seed,seized,served
ceased,seeced,seemed,seized,seized
ceased,seeesed,seemed,seaweed,seized
ceased,seesed,seemed,seized,seized
ceased,seiced,seized,seized,seized
ceased,seised,seized,seized,seized
ceased,seized,seized,seized,seized
ceased,sezied,seized,seized,seized
ceiling,celling,selling,calling,calling
celebrate,celabrate,celebrate,celebrate,celebrated
celebration,celabration,celebration,celebration,celebration
cellar,celler,seller,seller,cellar
cellar,seelor,seller,cellar,cellar
cement,cemment,comment,comment,cement
cement,sement,segment,segment,cement
cemetery,cametry,camera,carpentry,commentary
cemetery,cematary,cemetery,cemetery,cemetery
cemetery,cematery,cemetery,cemetery,cemetery
cemetery,cematry,cemetery,chemistry,chemistry
cemetery,cemeatry,cemetery,chemistry,chemistry
cemetery,cementary,elementary,veterinary,commentary
cemetery,cementray,cementray,cemetery,cementray
cemetery,cementry,cemetery,chemistry,cemetery
cemetery,cemerity,temerity,celebrity,cemetery
cemetery,cemertary,cemetery,cemetery,cemetery
cemetery,cemertery,cemetery,cemetery,cemetery
cemetery,cemertray,cemertray,cemetery,cemertray
cemetery,cemertre,cemertre,cemetery,cemetery
cemetery,cemertrey,cemetery,cemetery,cemetery
cemetery,cemertry,cemetery,cemetery,cemetery
cemetery,cemerty,cement,cemetery,cemetery
cemetery,cemery,celery,cemetery,cemetery
cemetery,cemetary,cemetery,cemetary,cemetery
cemetery,cemetory,cemetery,chemistry,cemetery
cemetery,cemetray,cemetery,cemetery,symmetry
cemetery,cemetre,centre,cemetery,cemetery
cemetery,cemetry,cemetery,chemistry,cemetery
cemetery,cemety,empty,cemetery,cemetery
cemetery,cemitary,cemetery,cemitary,cemitary
cemetery,cemitery,cemetery,cemetery,cemetery
cemetery,cemitrey,cemetery,cemetery,chemistry
cemetery,cemitry,chemistry,chemistry,chemistry
cemetery,cemmetry,cemetery,symmetry,cemetery
cemetery,cemontry,cemontry,chemistry,commentary
cemetery,cemtery,cemetery,cemetery,cemetery
cemetery,cermatary,crematory,customary,cermatary
cemetery,cesetary,cemetery,secretary,secretary
cemetery,sematary,seminary,sanitary,sematary
cemetery,sematry,sentry,cemetery,symmetry
cemetery,sementry,seminary,cemetery,symmetry
cemetery,semertary,secretary,cemetery,secretary
cemetery,semertry,semertry,cemetery,symmetry
cemetery,semetary,secretary,cemetery,secretary
cemetery,semetry,cemetery,symmetry,symmetry
cemetery,semitery,cemetery,cemetery,cemetery
cemetery,semitry,seminary,semitry,symmetry
cemetery,semitury,seminary,cemetery,symmetry
cemetery,semotry,memory,symmetry,symmetry
cemetery,smetry,poetry,symmetry,symmetry
censored,censorsored,censorsored,censored,censored
central,centeral,central,central,central
central,centrel,central,central,central
central,cntral,central,central,central
centrally,centraly,central,centrally,centrally
centre,senter,enter,center,center
centre,senture,venture,centre,centre
centre-half,center_half,center_half,center - half,center_half
cents,cens,cent,cents,sense
century,centery,center,century,century
century,centuary,century,century,century
century,centurey,century,century,century
certain,cirtain,certain,certain,certain
certain,sertain,certain,certainly,certain
certain,serton,sermon,certain,certain
certain,sirtain,certain,certain,certain
certainly,cerienly,cerienly,certainly,cerienly
certainly,certainley,certainly,certainly,certainly
certainly,certaintly,certainly,certainly,certainty
certainly,certanley,certainly,certainly,certainly
certainly,certanlty,certainly,certainly,certainty
certainly,certanly,certainly,certainly,certainly
certainly,certenliy,certenliy,certainly,certainly
certainly,certenly,certainly,certainly,certainly
certainly,certinly,certainly,certainly,certainly
certainly,certionly,certainly,certainly,certainly
certainly,sertain,certain,certainly,certain
certainly,sertainly,certainly,certainly,certainly
certainly,sertally,serially,certainly,certainly
certainly,sertanly,certainly,certainly,certainly
certainly,sertarnly,certainly,certainly,certainly
certainly,sertenly,serenely,certainly,certainly
certainly,sertinly,certainly,certainly,certainly
certainly,sertonly,sertonly,certainly,certainly
certainly,setainly,certainly,certainly,certainly
certainly,setinly,stinky,certainly,certainly
certainly,sirtanly,sirtanly,certainly,certainly
certificate,citificate,certificate,certificate,certificate
certificates,ceriticate's,ceriticate's,certificate ' s,certificate 's
certificates,cerstificates,certificates,certificates,certificates
chain,chan,chan,can,con
chain,chane,change,change,change
chair-leg,chair_leg,chair_leg,chair - leg,chair_leg
chairman,chairmen,chairmen,chairman,chairmen
chairs,chiar's,charts,chair ' s,chair 's
chairs,chirs,chris,chairs,chairs
chalk,chork,cork,chalk,short
challenge,chalange,change,challenge,challenge
challenge,chalenge,challenge,challenge,challenge
challenge,challange,challenge,challenge,challenge
challenges,chalenges,challenges,challenges,challenges
champion,champian,champion,champion,champion
chance,chac,chat,chance,chat
chance,chanch,chance,chances,chance
changeable,changable,changeable,changeable,changable
changed,chaned,changed,changed,changed
changing,changeing,changing,changing,changing
channel,chanel,chanel,channel,channel
channel,channal,channel,channel,channel
chapel,chapal,chapel,chapal,chapel
chapel,chapple,chappie,chapel,cheaply
chapter,capter,chapter,chapter,chapter
chapter,captur,capture,chapter,capture
chapter,chapder,chapter,chapter,chapter
chapter,chaper,chapter,cheaper,cheaper
chapter,chaphter,chapter,chapter,chapter
chapter,chaptor,chapter,chapter,chapter
chapter,chaptur,chapter,chapter,chapter
chapter,chapture,capture,chapter,chapture
chapter,chater,chapter,chatter,chatter
chapter,eafter,after,chapter,after
chapter,traper,trader,traper,trapped
character,charcter,character,character,character
characterizing,characterissing,characterising,characterizing,characterissing
charity,charaty,charity,charity,charity
chase,chace,chance,chase,chase
chatting,chating,coating,chatting,cheating
chauffeurs,chauffers,chauffeurs,chauffers,chauffers
cheaper,cheper,cheaper,cheaper,cheaper
cheat,chet,chat,cheat,they
check,cheak,check,cheek,cheek
checked,chacked,checked,checked,checked
cheek,cheak,check,cheek,cheek
cheek,chek,check,check,cheek
cheeky,cheaky,cheeky,cheeky,cheeky
cheer,chear,cheap,cheer,cheer
cheerful,chearful,cheerful,cheerful,cheerful
cheerful,cheerfull,cheerful,cheerfully,cheerful
cheese,chease,cheese,cheese,cheese
cheese,chees,cheese,cheese,chess
chemical,chemicall,chemical,chemically,chemical
chemistry,chemistrey,chemistry,chemistry,chemistry
chemistry,chemistry,chemistry,chemistry,chemistry
chemistry,remestry,registry,chemistry,chemistry
chemistry,remistry,registry,chemistry,chemistry
chemistry,canistry,ministry,chemistry,chemistry
chemistry,cemastry,chemistry,chemistry,chemistry
chemistry,cemestrey,cemetery,chemistry,chemistry
chemistry,cemestry,chemistry,chemistry,chemistry
chemistry,cemistery,chemistry,chemistry,chemistry
chemistry,cemistry,chemistry,chemistry,chemistry
chemistry,cemisty,chemistry,chemistry,cemisty
chemistry,cemitry,chemistry,chemistry,chemistry
chemistry,cemmistry,chemistry,chemistry,chemistry
chemistry,cenestry,fenestra,chemistry,chemistry
chemistry,cestry,vestry,pastry,chemistry
chemistry,chemastry,chemistry,chemistry,chemistry
chemistry,chemestary,chemistry,chemistry,chemistry
chemistry,chemestery,chemistry,chemistry,chemistry
chemistry,chemestra,chemistry,chemestra,chemistry
chemistry,chemestri,chemistry,chemistry,chemistry
chemistry,chemestry,chemistry,chemistry,chemistry
chemistry,chemictic,chemictic,chemistry,chemictic
chemistry,chemictry,chemistry,chemistry,chemistry
chemistry,chemicy,chemical,chemistry,chemistry
chemistry,chemishter,chemishter,chemishter,chemishter
chemistry,chemistery,chemistry,chemistery,chemistry
chemistry,chemistes,chemists,chemistes,chemistes
chemistry,chemistny,chemistry,Chemistry,chemistry
chemistry,chemistre,chemistry,chemistre,chemistry
chemistry,chemoctry,chemistry,chemistry,chemistry
chemistry,chemstrey,chemistry,chemistry,chemistry
chemistry,chemstry,chemistry,chemistry,chemistry
chemistry,comistry,chemistry,chemistry,chemistry
chemistry,cremistery,chemistry,chemistry,chemistry
chemistry,cremistry,chemistry,chemistry,chemistry
chemistry,pemestry,pemestry,chemistry,chemistry
cherries,cheres,cheers,cheers,shares
cherries,cherry's,cherry,cherry ' s,cherry 's
cherries,cherrys,cherry,cherrys,cherry
cherry,chery,cherry,cherry,cherry
chest,cheast,cheats,chest,chest
chicken,chiken,chicken,chicken,chicken
chickens,chikens,chickens,chickens,chickens
chickens,chiking,hiking,chickens,checking
child,cild,child,child,cold
children,cherden,harden,children,children
children,chiden,chided,chided,children
children,chidren,children,children,children
children,childen,children,children,children
children,childon,chillon,children,children
children,childran,children,children,children
children,childre,children,children,children
children,childrend,children,children,children
children,childres,children,children,children
children,childrn,children,children,children
children,chilldren,children,children,children
children,chirden,children,children,children
children,choeden,chosen,children,children
children,chridren,children,children,children
children,cildren,children,children,children
children,clderen,calderon,children,children
children,cligren,cligren,children,children
chimney,chimmey,chimney,chimney,chimney
chimney,chimmy,shimmy,chummy,chummy
chimney,chimny,chimney,chimney,chimney
chimneys,chimnies,chimney,chimnies,chimneys
chin,chen,chen,then,then
chocolate,chocalate,chocolate,chocolate,chocolate
chocolate,choclate,chocolate,chocolate,chocolate
chocolate,chocolat,chocolate,chocolate,chocolate
chocolates,chocalates,chocolates,chocolates,chocolates
choice,choise,choose,choices,choice
choices,choises,choices,choices,choices
choir,cowi,cow,choir,come
choirboy,choir_boy,choirboy,choir _ boy,choir_boy
choose,chese,these,these,these
choose,chews,chews,choose,crews
choose,choos,choose,choose,choose
choose,chosse,choose,choose,choose
choose,chuse,cause,choose,cause
choose,cosi,cost,choose,cost
choose,tose,those,those,those
choosing,chosing,closing,choosing,choosing
chop,cheun,chen,cheun,churn
chop,chok,cook,took,shock
chop,chope,hope,chope,chop
chop,chopp,chop,chop,chop
chop,chup,cup,chip,chip
chop,churp,churn,churn,churp
chop,cmp,cup,camp,camp
chop,coppe,copper,couple,copy
chop,copt,copt,kept,cop
chop,gop,top,go,got
chop,jop,top,job,job
chop,oopt,opt,adopt,out
chop,shoper,shower,shopper,shopper
chop,thop,top,top,top
chop,trep,tree,trip,trip
chop,yaop,yap,yaop,top
chosen,choosen,choose,chosen,chosen
chrysanthemums,chrisanthimums,chrysanthemums,chrysanthemums,chrisanthimums
church,cherch,church,church,church
church,cherth,chert,church,church
church,chirch,church,church,church
church-operated,church_operated,church_operated,church - operated,church_operated
churches,churchs,church,churches,churches
cigarette,cigaret,cigarette,cigar,cigarette
cincinnati,cincinatti,cincinnati,cincinatti,Cincinnati
cinema,cinama,cinema,cinema,cinema
circle,circul,circus,crucial,circle
circle,sircul,circus,circle,circle
circling,cercling,circling,circling,circling
circling,cercoling,circling,circling,cercoling
circling,cerculing,circling,circling,cerculing
circling,cicleing,cycling,cicleing,cycling
circling,cierciling,circling,circling,cierciling
circling,circarling,circling,circling,circarling
circling,circeling,circling,circling,circeling
circling,circiling,circling,circling,circiling
circling,circleing,circling,circleing,circling
circling,circleling,circling,circleling,circling
circling,circulering,circulating,circulating,circulering
circling,circuling,circling,circling,circuling
circling,circurling,circling,circling,circurling
circling,circurting,circuiting,occurring,circurting
circling,cirleing,curling,airline,curling
circling,ciruling,circling,circling,curling
circling,curcling,curling,circling,circling
circling,curculing,curling,circling,circulating
circling,sarcling,searching,sparkling,sarcling
circling,sarclying,sarclying,sparkling,sarclying
circling,secling,selling,selling,selling
circling,sercling,selling,circling,sercling
circling,sicling,sibling,suckling,sibling
circling,sirling,stirling,sterling,sterling
circling,socling,soiling,sibling,cooling
circling,surcing,surfing,sourcing,sourcing
circling,surcling,sucking,circling,circling
circling,surculing,suckling,circling,surculing
circling,surkling,suckling,surkling,surkling
circling,surrling,sterling,circling,surrling
circling,swercling,sterling,swerving,swercling
circular,cercular,circular,circular,circular
circular,curcular,circular,circular,circular
circulation,cerculation,circulation,circulation,circulation
circulation,curculation,circulation,circulation,circulation
